,0,1,2,3,4,5,6,7,8
136,,,,,,,,0.7929890398966639,
137,,,,,,,,0.9022900872782889,
138,,,,,,,,0.9378578178479704,
139,,,,,,,,,
140,,,,,,,,0.6703773287274557,
141,,,,,,,,0.28108842894881036,
142,,,,,,,,0.8477263829347604,
143,,,,,,,,0.7360968589620343,
144,,,,,,,,,
145,,,,,,,,0.9633883364234543,
146,,,,,,,,,
147,,,,,,,,,
148,,,,,,,,0.8595951987893075,
149,,,,,,,,0.258720719017774,
150,,,,,,,,0.0,
151,,,,,,,,0.7683880852029392,
152,,,,,,,,0.8709680503584415,
153,,,,,,,,0.7549072806913395,
154,,,,,,,,0.7523265053162836,
155,,,,,,,,0.8382839957043737,
156,,,,,,,,0.0,
157,,,,,,,,0.13230514358852674,
